,image,pat,kurt0,skew0,zerod0,RMS0,MaxF0,SumEnergy0,BandEnergy01,BandEnergy02,BandEnergy03,BandEnergy04,BandEnergy05,Mobility0,Complexity0,kurt1,skew1,zerod1,RMS1,MaxF1,SumEnergy1,BandEnergy11,BandEnergy12,BandEnergy13,BandEnergy14,BandEnergy15,Mobility1,Complexity1,kurt2,skew2,zerod2,RMS2,MaxF2,SumEnergy2,BandEnergy21,BandEnergy22,BandEnergy23,BandEnergy24,BandEnergy25,Mobility2,Complexity2,kurt3,skew3,zerod3,RMS3,MaxF3,SumEnergy3,BandEnergy31,BandEnergy32,BandEnergy33,BandEnergy34,BandEnergy35,Mobility3,Complexity3,kurt4,skew4,zerod4,RMS4,MaxF4,SumEnergy4,BandEnergy41,BandEnergy42,BandEnergy43,BandEnergy44,BandEnergy45,Mobility4,Complexity4,kurt5,skew5,zerod5,RMS5,MaxF5,SumEnergy5,BandEnergy51,BandEnergy52,BandEnergy53,BandEnergy54,BandEnergy55,Mobility5,Complexity5,kurt6,skew6,zerod6,RMS6,MaxF6,SumEnergy6,BandEnergy61,BandEnergy62,BandEnergy63,BandEnergy64,BandEnergy65,Mobility6,Complexity6,kurt7,skew7,zerod7,RMS7,MaxF7,SumEnergy7,BandEnergy71,BandEnergy72,BandEnergy73,BandEnergy74,BandEnergy75,Mobility7,Complexity7,kurt8,skew8,zerod8,RMS8,MaxF8,SumEnergy8,BandEnergy81,BandEnergy82,BandEnergy83,BandEnergy84,BandEnergy85,Mobility8,Complexity8,kurt9,skew9,zerod9,RMS9,MaxF9,SumEnergy9,BandEnergy91,BandEnergy92,BandEnergy93,BandEnergy94,BandEnergy95,Mobility9,Complexity9,kurt10,skew10,zerod10,RMS10,MaxF10,SumEnergy10,BandEnergy101,BandEnergy102,BandEnergy103,BandEnergy104,BandEnergy105,Mobility10,Complexity10,kurt11,skew11,zerod11,RMS11,MaxF11,SumEnergy11,BandEnergy111,BandEnergy112,BandEnergy113,BandEnergy114,BandEnergy115,Mobility11,Complexity11,kurt12,skew12,zerod12,RMS12,MaxF12,SumEnergy12,BandEnergy121,BandEnergy122,BandEnergy123,BandEnergy124,BandEnergy125,Mobility12,Complexity12,kurt13,skew13,zerod13,RMS13,MaxF13,SumEnergy13,BandEnergy131,BandEnergy132,BandEnergy133,BandEnergy134,BandEnergy135,Mobility13,Complexity13,kurt14,skew14,zerod14,RMS14,MaxF14,SumEnergy14,BandEnergy141,BandEnergy142,BandEnergy143,BandEnergy144,BandEnergy145,Mobility14,Complexity14,kurt15,skew15,zerod15,RMS15,MaxF15,SumEnergy15,BandEnergy151,BandEnergy152,BandEnergy153,BandEnergy154,BandEnergy155,Mobility15,Complexity15
20,Pat1Train_27_0.mat,1,1.8095376,-0.143865122,27674,0.975259328,3,2.846011192,0.582715185,0.169264412,0.058115308,0.179357348,0.009460131,0.661677679,2.135103307,1.290661605,-0.183644539,26619,0.977841792,4,2.734496011,0.67462711,0.178763404,0.045467124,0.093763147,0.006662938,0.508595773,2.68385035,2.640424582,-0.392138866,25234,0.984913071,4,2.968162893,0.683892701,0.202832894,0.045478957,0.06379515,0.003594172,0.458821663,2.751052901,1.859618509,0.057530067,19246,0.989694246,4,2.873555506,0.809850518,0.156245433,0.018492916,0.014588318,0.000749319,0.278741581,3.237033029,14.3132073,-0.604257327,23128,0.981333729,8,3.087969973,0.72203263,0.157202118,0.040071953,0.073229862,0.006646018,0.481844626,2.741131982,4.351315711,-0.349358211,21369,0.985860565,5,3.107525383,0.758983848,0.177207107,0.031737621,0.030204801,0.001706876,0.353853058,2.997559535,3.188830528,-0.758418383,21864,0.986947379,3,3.071179339,0.840304857,0.110159506,0.025098213,0.023105065,0.001204132,0.30607113,3.416056094,1.718063053,-0.035117496,21861,0.969790567,4,2.941454909,0.715979547,0.207502356,0.039014005,0.034972872,0.00230516,0.377872884,2.892545126,2.483483275,-0.169815221,21415,0.986604344,2,3.07235691,0.69394676,0.207438984,0.056265726,0.041065634,0.00115739,0.389937588,2.583401877,1.258787747,-0.18208536,21217,0.965250505,2,2.724743056,0.796115826,0.137246795,0.031348008,0.032914436,0.002142947,0.337250331,3.389641543,3.01867666,0.205345561,20053,0.97791778,6,3.036655191,0.740229661,0.19309878,0.029090847,0.034346539,0.002972167,0.37877768,2.920416131,1.795849078,0.155381594,16334,0.99033548,5,3.100223893,0.859286749,0.128871693,0.007294014,0.004177661,0.000338467,0.231596782,2.983992756,1.377121736,0.368808379,19600,0.978956696,2,3.050839536,0.808229703,0.144863909,0.027155751,0.017798575,0.001797611,0.305421401,3.446606471,2.809985956,-0.289602323,20935,0.93260564,7,2.742122161,0.771918896,0.157682714,0.033604898,0.033934875,0.002628957,0.370134878,3.007453901,2.000966504,0.143454181,18066,0.984305505,8,3.090074416,0.826054524,0.139576458,0.020928552,0.012446246,0.000906446,0.291356152,3.001354072,1.617088917,-0.292915307,19386,0.986279632,3,3.040580302,0.828334038,0.140114734,0.01763848,0.012792481,0.001012801,0.277258788,3.454449112
21,Pat1Train_28_0.mat,1,9.71501481,-0.368316699,29790,0.97676468,3,2.858612929,0.532859615,0.188037607,0.068205439,0.199362262,0.010244666,0.693650174,2.013014694,7.938005274,-0.250185073,29509,0.977123902,3,2.643811312,0.653547156,0.189610687,0.048647054,0.099769555,0.007570066,0.515327771,2.655812856,12.00448169,-0.747367317,28767,0.984104998,4,2.919833375,0.670338575,0.222503786,0.03845606,0.064363897,0.003901048,0.460065269,2.766666382,10.56451176,-0.486188131,26354,0.989825206,5,2.762477377,0.793095473,0.170970709,0.019592454,0.015444772,0.000814264,0.282945042,3.218220792,72.07549383,-0.40068393,27761,0.978503142,6,3.016137544,0.651811873,0.19611938,0.04465087,0.096251716,0.010331196,0.548235885,2.500583951,20.06799602,-0.659730089,27148,0.986016918,3,3.0534738,0.682114433,0.229359514,0.040687517,0.045081606,0.002493159,0.407241267,2.732945562,36.80819648,0.906347379,27588,0.98763667,2,3.036375404,0.849997341,0.099508947,0.025712346,0.023653244,0.001021373,0.298880333,3.540493018,12.75394821,-0.11648986,27535,0.972337905,5,2.934540127,0.64552309,0.253349728,0.052451988,0.045800654,0.002636627,0.421119063,2.601675454,11.8015753,-0.679221759,27645,0.986775881,5,3.041417724,0.659919849,0.230211442,0.056936181,0.05138924,0.001396875,0.421499703,2.472381332,8.511340033,-0.383682735,27127,0.97007174,3,2.853135211,0.717287367,0.194318244,0.043202058,0.042618677,0.002298002,0.389889393,2.880475249,12.8200241,0.307389976,26754,0.976730455,6,2.99162671,0.712422061,0.20862623,0.033809463,0.040974744,0.003780237,0.41034016,2.803647091,11.70366949,0.251274436,25525,0.990260895,5,3.091326468,0.860737255,0.126730569,0.007515986,0.004547547,0.000429519,0.235451465,3.046073174,10.26366807,0.741230048,26387,0.982227582,2,3.053812526,0.754522629,0.193659093,0.029830032,0.020362936,0.001472612,0.328155363,3.060534624,14.83878965,-0.878933441,27071,0.945270208,7,2.768931617,0.694178218,0.21240288,0.046915854,0.043588883,0.002667628,0.409355211,2.658780813,12.49618728,0.608998131,26097,0.984380785,7,3.071704347,0.79154919,0.169423141,0.021673434,0.016415797,0.000842874,0.30966605,2.895232822,10.32246915,-0.563137172,26621,0.98648605,3,3.009209306,0.799658274,0.164055837,0.019976585,0.014981924,0.00121636,0.295206558,3.251450095
22,Pat1Train_29_0.mat,1,2.859952881,-0.247907606,27192,0.975971023,7,2.85891665,0.459087303,0.223914774,0.076562253,0.228591458,0.01065511,0.740149732,1.892029087,1.687577522,0.002269839,26279,0.977421526,7,2.528256681,0.589472612,0.225450745,0.060547925,0.11544037,0.008293106,0.54013861,2.512290509,3.119526069,-0.129315727,24610,0.985453501,7,2.888713451,0.573137706,0.292615373,0.054453826,0.074907027,0.00442114,0.500339241,2.490785243,3.180288695,-0.402443014,19336,0.990328379,5,2.834540986,0.788433407,0.17138313,0.022198455,0.017274534,0.000644919,0.289717146,3.108905337,11.33574848,-0.293982498,23098,0.984560158,7,3.090899749,0.653709249,0.236049167,0.040713742,0.064360527,0.004802972,0.461902139,2.645886758,6.777505051,-0.278263292,21049,0.987948969,6,3.087065405,0.637820319,0.278881903,0.042163373,0.039214062,0.001742168,0.407522887,2.56098997,4.796943188,-0.230676947,22166,0.988036945,6,3.117210896,0.717378434,0.175579538,0.057921172,0.047383555,0.001570027,0.40476184,2.628734656,3.174812282,-0.205796694,21244,0.980386252,6,3.020670992,0.605783458,0.284086596,0.058219153,0.049596058,0.002084517,0.438392133,2.411308915,2.854185834,-0.18734116,21000,0.990715371,7,3.110983401,0.47150411,0.342089053,0.105152976,0.079511564,0.001579996,0.516042449,1.957393267,1.739298312,-0.32280037,19957,0.982098562,6,2.937415115,0.617862164,0.257689382,0.066243551,0.055232227,0.002706846,0.446401401,2.496334375,4.154986328,-0.230930012,19694,0.984917159,7,3.082548959,0.637933892,0.24552586,0.054840647,0.058175634,0.003199713,0.45423726,2.493799263,7.66377386,0.436036296,18551,0.989936281,6,3.159718394,0.845443709,0.134328345,0.01237691,0.007477222,0.000340426,0.247541104,3.126728379,2.440263418,0.434839605,18191,0.987602081,3,3.100699712,0.772217153,0.175601095,0.029449898,0.021630279,0.001001815,0.322626732,2.956441202,4.171088727,-0.67775851,19549,0.973837378,7,3.015685534,0.654098508,0.241538631,0.052716185,0.048984913,0.00241733,0.435111142,2.507152843,6.737035114,0.470778008,18868,0.988598342,8,3.167894867,0.679844278,0.250605018,0.041640787,0.026657163,0.001127286,0.369841461,2.509687326,2.999974296,-0.430516531,19629,0.98933294,6,3.062086361,0.769669075,0.177714114,0.030067822,0.021400254,0.001047963,0.327958901,2.950440067
23,Pat1Train_30_0.mat,1,4.225978507,-0.207557451,28252,0.970281041,9,2.805435464,0.519641476,0.214190052,0.05789461,0.19371858,0.013067388,0.710523051,2.045943278,3.034952068,-0.16835495,27441,0.976129478,7,2.566054876,0.573501849,0.237348981,0.060795685,0.118408008,0.008981177,0.556769131,2.474714353,5.690586034,-0.324290254,26512,0.984080015,6,2.848087301,0.581973317,0.270390888,0.054903074,0.086972576,0.005169779,0.518873662,2.502657881,5.048535655,-0.356505112,21902,0.990151446,6,2.817456393,0.771907481,0.185569673,0.023815893,0.017913147,0.000713128,0.295991618,3.084896903,47.49490507,-1.310120893,24668,0.980197919,7,3.039904178,0.629742321,0.217401021,0.050854952,0.093037125,0.007987759,0.554517182,2.435465685,15.74479635,-0.738349541,23144,0.98683549,7,3.089794517,0.632243566,0.265344451,0.04981153,0.049919559,0.002434786,0.440282264,2.529409836,8.062886827,-0.61498106,23884,0.987661921,3,3.079983325,0.754843086,0.156039379,0.04513771,0.042233552,0.001578076,0.383848135,2.813696484,5.072103064,-0.198732795,23352,0.977787783,6,3.0017335,0.62248971,0.261285409,0.061867085,0.051655737,0.002436297,0.442838452,2.448448735,5.790814015,-0.308786612,23445,0.989128719,8,3.086748003,0.538401327,0.310905083,0.078763849,0.06998904,0.00174593,0.483264472,2.154279588,3.141803669,-0.36788284,22323,0.98124568,7,2.915827846,0.591489006,0.28576252,0.068156939,0.051901856,0.002437422,0.442631569,2.42982245,5.681582671,-0.247929967,22017,0.98507927,7,3.090965223,0.640017179,0.250443545,0.055166444,0.051715878,0.002396823,0.439406006,2.475299432,14.37917811,0.571298537,21158,0.989943523,5,3.175725152,0.827955858,0.15309899,0.011446669,0.007074973,0.000386339,0.253465938,3.019512832,4.704801357,0.478165623,20863,0.986266925,3,3.080195825,0.754229549,0.19007268,0.035213605,0.019434757,0.000950826,0.326794926,2.850187449,6.475810171,-0.555692908,21969,0.966111302,8,2.949395603,0.651549894,0.245897455,0.054359334,0.045622401,0.002340134,0.42873702,2.510705226,10.20011438,0.338842444,21501,0.987263107,7,3.133266605,0.719986806,0.217940052,0.038439841,0.02269525,0.000854366,0.351659749,2.572338385,4.712818667,-0.396042451,21997,0.988430075,7,2.955587952,0.752533286,0.193871236,0.029895873,0.022332953,0.001246782,0.331354343,2.966578297
24,Pat1Train_31_0.mat,1,1.369068231,-0.249138022,23953,0.979486762,8,2.929691709,0.486418696,0.209006109,0.08619004,0.209711249,0.007771677,0.699143674,1.921862516,0.845913793,-0.112090813,23816,0.978926953,6,2.613288366,0.607103061,0.217407261,0.058743739,0.109056867,0.006947578,0.527390843,2.521523967,2.653325017,-0.468647758,22385,0.985329821,6,2.83926909,0.594369517,0.269986665,0.053240186,0.077840707,0.004087532,0.491851019,2.511707092,1.565868053,-0.37330006,15473,0.990392907,4,2.877880568,0.790772542,0.176036265,0.018738541,0.013769272,0.000619273,0.278617385,3.115280321,33.23746691,-1.121000193,19579,0.97841493,7,3.03481288,0.624735314,0.19896548,0.053122788,0.111743113,0.010475947,0.575422763,2.38107037,5.990651241,-0.486768736,17695,0.986900737,4,3.090404224,0.68487732,0.218240442,0.045199633,0.048836277,0.002575901,0.420820298,2.687487359,1.83524928,-0.440393317,17542,0.988601624,3,3.128985221,0.769277782,0.159574758,0.04039052,0.0295001,0.001127201,0.344360008,2.905467332,1.556314998,-0.212095857,18080,0.976646228,5,3.037458663,0.637420303,0.257881435,0.056782747,0.045511649,0.002191208,0.421018217,2.525179623,2.074925685,-0.367764892,17567,0.990056116,4,3.122518826,0.518551493,0.312680859,0.101651939,0.065708476,0.001266119,0.483781801,2.044055341,0.759062966,-0.227535913,17449,0.976438687,2,2.918470698,0.683455904,0.211912892,0.054703303,0.047108331,0.002543898,0.409588433,2.760185515,3.297410239,0.196265708,16723,0.982943107,7,3.035405508,0.68047615,0.224854847,0.044483207,0.047363954,0.002571583,0.419737464,2.61470077,4.172362354,0.393741343,14503,0.990440134,5,3.115227854,0.829012457,0.155430971,0.010094661,0.0051182,0.000314172,0.24723539,2.793668001,1.355825982,0.451394512,15206,0.984061411,3,3.090505941,0.78807938,0.157144117,0.033030245,0.020491848,0.001143797,0.316942778,3.089184845,2.843513475,-0.42462961,17341,0.947210701,8,2.880890823,0.678844369,0.218870785,0.051276982,0.047795047,0.002921894,0.43053624,2.607526471,2.979723286,0.262399412,14730,0.986017441,7,3.095074731,0.743030564,0.200299066,0.035360704,0.02041224,0.000820594,0.335884183,2.614059536,1.215368785,-0.263736997,15865,0.987475369,3,3.061014767,0.798304967,0.156297221,0.026568763,0.017730919,0.000997296,0.305947229,3.132559361
25,Pat1Train_32_0.mat,1,2.170475877,-0.220769311,26178,0.977968978,7,2.890850282,0.418256203,0.220751341,0.099175204,0.251176598,0.00948966,0.760017785,1.791992864,1.621533478,-0.053951714,25996,0.977374796,4,2.637810825,0.558593207,0.239329012,0.064533869,0.128278001,0.008411802,0.572223297,2.356073495,3.815046852,-0.496680646,24455,0.985030427,5,2.696276181,0.55936502,0.288937114,0.063769473,0.082789299,0.004576433,0.499907222,2.488463033,3.997689725,-0.542416508,18989,0.990292012,5,2.856538411,0.781438178,0.179286349,0.021566909,0.016927182,0.00070654,0.293849964,3.066961763,39.8742384,-0.841354407,22595,0.97419859,6,2.954011419,0.574608704,0.197835607,0.064178174,0.147748948,0.013995644,0.665388036,2.134244075,9.354245438,-0.362933828,20704,0.986528587,6,3.062941336,0.637027066,0.250029465,0.049551618,0.059708304,0.003338281,0.451546343,2.561499199,4.930637569,-0.309864941,21771,0.987710349,3,3.08953292,0.718186023,0.183376874,0.051285521,0.04539802,0.001591075,0.397233179,2.692168028,3.658393306,-0.09334297,20997,0.977144959,6,2.979329625,0.629424415,0.253595619,0.060901296,0.053263398,0.002551252,0.442534312,2.479359582,2.62134894,-0.400867417,20063,0.990845589,4,3.120656979,0.432506746,0.355164928,0.130937501,0.079737898,0.001472008,0.533064492,1.862437546,1.648696386,-0.287720277,19984,0.978767911,4,2.872029003,0.637573637,0.244892158,0.063840113,0.0509102,0.002512035,0.426857143,2.582997389,4.040409005,0.099228974,19256,0.984592972,7,3.020852906,0.664332893,0.234981681,0.050468563,0.047438766,0.002499963,0.425718513,2.554818836,8.4524503,0.444669366,18619,0.990133691,5,3.07186231,0.834492586,0.14778927,0.010886819,0.006464439,0.000331628,0.248445786,2.967913969,3.026404393,0.445016123,17973,0.985544171,3,3.066121112,0.759184758,0.181447293,0.037568734,0.020684492,0.001004244,0.327331899,2.892064535,4.237502705,-0.584856689,19839,0.960000904,7,2.883711373,0.636704171,0.246457195,0.058752562,0.055106978,0.002659097,0.448626679,2.471785111,6.159528645,0.220926517,18760,0.986264292,7,3.056674447,0.723087346,0.211576158,0.039614185,0.024643222,0.00098188,0.354643682,2.609390234,2.635597001,-0.203967496,19455,0.987760127,5,3.042739783,0.75967155,0.182804363,0.032262539,0.023876332,0.001249278,0.336575392,2.958028926
26,Pat1Train_33_0.mat,1,1.848173642,-0.275051825,23787,0.976268798,7,2.771373312,0.381176911,0.228147205,0.101928625,0.275704276,0.011744602,0.78896761,1.762583819,1.192019359,-0.057447364,23311,0.975198626,7,2.610283167,0.501430448,0.270702369,0.071387726,0.145636006,0.009829909,0.606150982,2.251914499,2.258126204,-0.219828089,21645,0.984860102,8,2.470011299,0.514125461,0.320401509,0.064508646,0.094866469,0.005376663,0.507657505,2.495833434,3.486801908,-0.397920226,15267,0.990449481,7,2.6614124,0.760052316,0.19408195,0.025246322,0.019807016,0.000727569,0.301916285,3.030843709,21.19796573,-0.20455256,19465,0.980417713,6,3.059313736,0.572841451,0.25014474,0.061327615,0.10618862,0.00848889,0.559182266,2.345477021,9.97550991,-0.225165399,17036,0.987465298,6,3.036851175,0.595646518,0.287646579,0.054774043,0.059307841,0.002381705,0.454657975,2.429804107,5.13334954,-0.104573527,18343,0.988024039,7,3.085865501,0.639007896,0.222867306,0.071158013,0.064702125,0.002056941,0.456107501,2.379757995,3.19433386,-0.077471216,16989,0.979318934,9,2.989666953,0.569445233,0.296713435,0.07358634,0.057512826,0.002456439,0.462033302,2.296933026,2.456774841,-0.31433107,15868,0.992064882,24,3.103078787,0.380988784,0.379792122,0.154185458,0.083318469,0.001540907,0.554936363,1.781046122,1.445740491,-0.334822532,15468,0.984313267,7,2.937021127,0.529504459,0.325728984,0.084080749,0.057911937,0.002501849,0.469233933,2.26645867,3.251020795,-0.212318213,14654,0.987013809,8,3.003233402,0.563903657,0.311001343,0.065109163,0.057424547,0.002290457,0.457840443,2.300220288,14.66577436,0.5160352,14909,0.989788901,5,2.988328077,0.799927295,0.173409058,0.016433794,0.009752028,0.000430025,0.276284513,2.853319173,3.859272941,0.351249279,13342,0.988184948,7,3.045257806,0.704491844,0.226476073,0.046001738,0.022126081,0.000817513,0.354005496,2.53467239,4.035990763,-0.697711289,15048,0.978498201,8,2.976246837,0.583000005,0.298067001,0.063207057,0.052963634,0.002483606,0.457101998,2.342490761,10.4392986,0.408922159,15010,0.989192609,7,3.024495584,0.633941779,0.282615988,0.049384866,0.032868861,0.001066962,0.396834082,2.368373514,2.802309322,-0.249175991,14882,0.98960127,7,2.998549164,0.716623966,0.221363059,0.036054146,0.024690637,0.001140328,0.349403082,2.73494207
27,Pat1Train_34_0.mat,1,1.62456929,-0.228036702,24580,0.97508727,7,2.83940488,0.426634904,0.224303867,0.100165858,0.236180586,0.011338924,0.754838269,1.850572111,0.648584253,-0.062458053,23604,0.974175322,7,2.568143834,0.531403964,0.247228966,0.068723732,0.141904305,0.009715813,0.593037995,2.312430023,1.805418014,-0.274752663,22379,0.983869423,5,2.397656165,0.548234269,0.286984095,0.059399995,0.09869236,0.006041152,0.50584896,2.587948678,2.815976519,-0.471890288,15065,0.990093891,5,2.645835524,0.794168327,0.169980045,0.019371355,0.015695378,0.000708695,0.274469668,3.292934478,32.80879542,-1.176564594,19136,0.979777846,7,3.04889515,0.594182679,0.209925339,0.062243503,0.122045911,0.010376657,0.589208086,2.311934078,6.207385102,-0.303908905,16642,0.987334321,5,3.069054497,0.635754881,0.263687454,0.047401999,0.050613224,0.002334186,0.425956071,2.586833548,5.625538644,-0.019922875,17764,0.988002278,4,3.042516656,0.730065405,0.173251885,0.049792472,0.045161084,0.001565343,0.391070245,2.755496723,2.459883871,-0.243898174,17130,0.977733287,6,2.945021679,0.586073747,0.284297618,0.069263261,0.057544247,0.002569505,0.455810694,2.366923711,2.685134582,-0.328735552,16682,0.989888222,5,3.093044087,0.47845096,0.333193873,0.114627335,0.072017824,0.001533189,0.511083683,1.955673827,1.377932723,-0.312662016,15866,0.97870907,5,2.871126727,0.600638264,0.266960947,0.071413378,0.057812472,0.002865841,0.449807766,2.479861444,3.122366311,-0.022813869,14949,0.984426395,7,2.986112379,0.600840002,0.272797022,0.064688883,0.058916277,0.002470571,0.456446406,2.387694064,10.54389555,0.509851167,14585,0.989819629,5,3.016517567,0.803609954,0.175119713,0.012654358,0.008128008,0.000445753,0.266733749,2.892716608,2.510096112,0.429047509,13430,0.985550645,3,3.063289619,0.771588247,0.173466965,0.03323989,0.020558768,0.001039252,0.321914467,2.957461379,3.383617138,-0.625497504,15576,0.955333755,7,2.862447448,0.630972753,0.257608791,0.056118209,0.05194572,0.003071352,0.446990737,2.522382922,5.700178091,0.316246335,14924,0.985393248,7,3.052704387,0.705706138,0.220660426,0.046172989,0.026266455,0.001081795,0.364564101,2.554603167,1.98943421,-0.149319239,15141,0.987841005,5,2.974070094,0.744501555,0.197392677,0.032472965,0.024234156,0.001265014,0.336665854,2.942443922
28,Pat1Train_35_0.mat,1,1.375895156,-0.215101103,24170,0.975953364,8,2.777486591,0.413429171,0.218842393,0.101514024,0.254412467,0.010611877,0.757757765,1.824626212,0.933226055,-0.091264877,23529,0.973894978,8,2.700183977,0.518372793,0.246594324,0.070560422,0.153154749,0.010200541,0.627045088,2.200036196,2.232289735,-0.171541955,22380,0.984097548,8,2.435892177,0.501755319,0.319323207,0.065211953,0.106873482,0.00610129,0.526998349,2.463916398,3.810956257,-0.438405981,15241,0.990382913,6,2.782303903,0.768949549,0.186212501,0.024128812,0.019928639,0.000701729,0.300614854,3.078833658,52.96964556,-1.683783664,19218,0.978463738,6,3.010101187,0.570623152,0.237566469,0.060510188,0.119227399,0.010424912,0.612253012,2.253819337,10.95394411,-0.536064256,16412,0.987694141,7,3.067475865,0.611792568,0.282171441,0.050141169,0.053329595,0.002287985,0.444948748,2.50392918,6.27156307,0.012033338,18012,0.988160691,3,3.008326788,0.669304732,0.199699146,0.070118613,0.058841731,0.001829833,0.431324212,2.50335615,3.012967229,-0.142406627,17145,0.978137511,6,2.992736825,0.543524989,0.317352369,0.075849889,0.060372269,0.002615198,0.473925606,2.267266387,2.15158993,-0.282731094,17030,0.990447014,8,3.118605847,0.440476852,0.331097656,0.135436136,0.090874393,0.001893457,0.544922467,1.899966877,1.383651582,-0.313171822,15736,0.98273635,7,2.967888218,0.513828134,0.335085392,0.081934494,0.065936127,0.002936567,0.486056506,2.238798796,3.058086124,-0.227619323,14592,0.986503069,8,3.035682579,0.565165797,0.301730517,0.072949204,0.057662949,0.002269213,0.463255735,2.266978405,13.90017908,0.756944883,15013,0.989090623,6,3.103657801,0.800802005,0.171866582,0.015574621,0.011197766,0.000502731,0.281668175,2.981890477,3.231996951,0.379839304,13245,0.9878108,6,3.104516088,0.746425379,0.195628651,0.036155944,0.020883282,0.000820996,0.332773456,2.732375883,4.30125068,-0.897568377,15268,0.971308447,8,3.003477202,0.598546652,0.273172703,0.06266433,0.062026239,0.003255735,0.47341579,2.392412262,8.7435735,0.244034531,14824,0.988235874,8,3.10322657,0.640988066,0.273445269,0.049863404,0.034450248,0.001132715,0.397997245,2.39456134,2.071788478,-0.182456855,14725,0.989575099,8,2.98113428,0.709648942,0.223594719,0.039044481,0.02637232,0.001208063,0.356537797,2.712591206
29,Pat2Train_1_1.mat,2,25.3061656,-1.044525878,29496,0.982197317,1,2.600658853,0.383469987,0.226928793,0.20679034,0.176363486,0.005844211,0.642022906,1.877540558,33.65368141,-1.634265915,29665,0.976873731,8,2.930098251,0.420970547,0.178946071,0.177178977,0.216250348,0.005941275,0.735913231,1.728187158,23.04433406,-0.761037252,29622,0.97592171,30,2.78423671,0.247505822,0.158339484,0.287754871,0.294331134,0.010856219,0.830875483,1.541129662,27.26597544,-1.040046457,29971,0.965850234,35,2.893749788,0.217522282,0.153866355,0.268481705,0.343244249,0.015130507,0.920603708,1.439656169,16.95080135,-0.642318874,29423,0.973297914,7,3.008801951,0.457712269,0.303676822,0.108926415,0.120031728,0.008745496,0.61667188,2.044280022,14.95489818,-0.185605719,30183,0.958269353,4,2.895670007,0.380884843,0.271547021,0.144136718,0.186772359,0.015077192,0.74332534,1.838515501,14.61176673,-0.218368728,29931,0.94872101,3,2.779337925,0.308106607,0.303363428,0.180893683,0.190899119,0.015465787,0.744280726,1.774507846,28.86350907,-0.321137842,29613,0.962306211,16,2.894834208,0.251255619,0.359365184,0.175166473,0.198800163,0.01407922,0.751812617,1.719657614,18.31222989,-0.714798995,29676,0.974586126,5,2.935397152,0.402286178,0.218929423,0.141967302,0.228097618,0.007874346,0.742548619,1.739358037,13.22335021,-0.47600557,29748,0.974357427,7,2.929256797,0.309972441,0.187160825,0.163352478,0.326766902,0.011383999,0.848220157,1.554311412,13.60657114,-0.369885266,30174,0.952780278,3,2.787863496,0.23587904,0.174712541,0.214229712,0.357350015,0.0159785,0.905770096,1.474219003,17.35362045,-1.002806849,30029,0.970279544,37,2.923713936,0.210717682,0.172280143,0.24277943,0.359771305,0.013190771,0.906866586,1.442029971,13.00938933,0.046281636,30117,0.961683283,3,2.852810588,0.190381887,0.100964934,0.16735363,0.522553036,0.017039041,0.994337063,1.344481971,17.69388954,-0.827422305,29855,0.977620567,39,3.020805144,0.083522738,0.090278195,0.236885012,0.576422041,0.011458175,1.028552945,1.234675068,12.14922941,-0.435283667,29982,0.96013712,46,2.909554816,0.153455115,0.119954478,0.194453927,0.512492664,0.01786963,1.01766797,1.316023162,25.38083109,-0.73686157,30658,0.961790678,45,2.837527563,0.18341456,0.106360753,0.150128771,0.534614419,0.022989542,1.042594528,1.333333767
